0,0,0,0.18527009,-0.1409039,0.36622077,-0.1218306,0.5019764,-0.09841594,0.6054701,-0.066900544,0.5222745,0.028015444,0.70641786,-0.056029398,0.82259315,-0.10813582,0.92796564,-0.1392924,0.5127178,0.090924524,0.7360979,-0.02488324,0.8843832,-0.08449075,1,-0.11792176,0.47251526,0.12746689,0.6351836,-0.05224321,0.513701,-0.15258443,0.40882227,-0.19226274,0.41555485,0.12520494,0.529376,-0.047578406,0.46899277,-0.14196584,0.4035395,-0.18744774
0,0,0,0.18237042,-0.13895713,0.36233357,-0.123493165,0.49411583,-0.10340504,0.59453785,-0.0734499,0.5202876,0.025146507,0.7048252,-0.057503924,0.82242537,-0.10929115,0.9289853,-0.13990256,0.51030356,0.08899271,0.73247534,-0.025793845,0.88231987,-0.08659155,1,-0.121168435,0.46932435,0.12608196,0.6304611,-0.056002084,0.5091751,-0.15483782,0.40579522,-0.19117895,0.41207165,0.124685004,0.524993,-0.050682604,0.46315184,-0.14330606,0.39705893,-0.18491867
0,0,0,0.1849103,-0.13631004,0.36460927,-0.12028171,0.49594337,-0.100222595,0.59641236,-0.06952521,0.5212132,0.027132502,0.7043973,-0.05486475,0.8207397,-0.10629864,0.9270191,-0.13758793,0.5110387,0.08968606,0.7330429,-0.02203587,0.8826401,-0.08301288,1,-0.1190503,0.46975031,0.12628198,0.6312301,-0.052994765,0.50946033,-0.15208171,0.40592214,-0.18888406,0.4118145,0.1250444,0.52640086,-0.046489768,0.46478847,-0.13905434,0.39854395,-0.1808966
0,0,0,0.18397878,-0.13202064,0.36883426,-0.11173442,0.50126326,-0.08686947,0.6049436,-0.05361251,0.5202981,0.023435438,0.7050984,-0.0541681,0.82167375,-0.10260194,0.92766774,-0.13051938,0.5110421,0.08717643,0.73325586,-0.022968004,0.8819191,-0.08126194,1,-0.11544966,0.46985796,0.1272438,0.63329864,-0.051689286,0.5110076,-0.15185434,0.40590543,-0.1914198,0.4105222,0.1280866,0.52553105,-0.047734734,0.46547884,-0.14117512,0.39923862,-0.18520541
0,0,0,0.18222417,-0.1274262,0.3688346,-0.10392341,0.5042981,-0.07321046,0.6110271,-0.040150072,0.5217001,0.040463354,0.7051022,-0.031836208,0.8221535,-0.07924586,0.92896575,-0.104583986,0.5136251,0.1043611,0.7338879,-0.008623011,0.88210374,-0.070059426,1,-0.10886524,0.4734673,0.14520258,0.62517434,-0.048076425,0.50425035,-0.14703095,0.3977534,-0.18814023,0.4128806,0.14313477,0.525563,-0.03552811,0.46321058,-0.12954324,0.39229786,-0.1773639
0,0,0,0.1866799,-0.12897529,0.37582988,-0.0976735,0.51017666,-0.062371228,0.61485016,-0.02656766,0.51987106,0.033877753,0.70263314,-0.04533065,0.8176468,-0.097095996,0.92356104,-0.12518585,0.5118912,0.09683806,0.7329697,-0.012236782,0.8817987,-0.07170425,1,-0.10562142,0.47179672,0.13430783,0.6309745,-0.045573268,0.5111322,-0.14479493,0.40924993,-0.18241298,0.4133947,0.13219094,0.5285553,-0.043555193,0.46256307,-0.13447985,0.3922865,-0.17561503
0,0,0,0.18568504,-0.116641,0.37404415,-0.0850286,0.507941,-0.05123635,0.6136557,-0.016538361,0.5169431,0.05248566,0.69727576,-0.024494322,0.81216735,-0.0745573,0.91701984,-0.102938816,0.51024455,0.11253014,0.7337029,0.005003064,0.88177496,-0.054700285,1,-0.091133244,0.47167027,0.1495529,0.631882,-0.0335778,0.51339275,-0.1345905,0.4101764,-0.17511834,0.41268432,0.14663157,0.5248489,-0.030068945,0.4610189,-0.12251503,0.39153054,-0.1654979
0,0,0,0.18911834,-0.112623416,0.37806964,-0.07464727,0.51310664,-0.03175098,0.62434584,-0.00193697,0.5145507,0.06886919,0.6989603,-0.008188356,0.81656724,-0.057677284,0.923713,-0.08256285,0.5041783,0.12711202,0.7330031,0.016753994,0.880786,-0.043289986,1,-0.07858082,0.4653634,0.1605553,0.62331206,-0.029526522,0.5111186,-0.13365278,0.41144124,-0.17626214,0.40808445,0.1507252,0.5298678,-0.018576268,0.46834603,-0.112892985,0.3980808,-0.16038609
0,0,0,0.19329302,-0.10884495,0.37926456,-0.06316848,0.51371485,-0.014116447,0.6257738,0.01450721,0.51704544,0.08551563,0.70748174,0.003632881,0.82824063,-0.050102554,0.9391577,-0.077409185,0.50699914,0.14166284,0.73945,0.02616383,0.8838472,-0.03305721,1,-0.06660473,0.4692396,0.17092328,0.6307823,-0.02500322,0.51698476,-0.12631628,0.41493028,-0.16698655,0.4150106,0.15708463,0.53843933,-0.013196884,0.47514546,-0.10396799,0.40372002,-0.14905898
0,0,0,0.19867249,-0.110411085,0.38568276,-0.06737849,0.5210725,-0.017396638,0.6353313,0.011609338,0.5288713,0.082272455,0.7170735,-0.001049007,0.83836454,-0.053778853,0.95000553,-0.079276234,0.5171672,0.14016156,0.7456455,0.027606457,0.88669807,-0.03147294,1,-0.064919874,0.47687933,0.1722344,0.63322276,-0.022958802,0.51561534,-0.12430165,0.40977973,-0.16386427,0.4190927,0.16106212,0.5426415,-0.007159839,0.4790412,-0.10236992,0.40584233,-0.15171771
